User,Artist,Plays
User 873,foo fighters,467
User 873,linkin park,401
User 873,oasis,361
User 873,kanye west,225
User 874,metallica,13364
User 874,megadeth,4931
User 874,iron maiden,3089
User 874,dream theater,1284
User 874,opeth,606
User 874,in flames,602
User 874,nightwish,542
User 874,koЯn,497
User 874,nirvana,484
User 875,iron maiden,12207
User 875,dream theater,5503
User 875,megadeth,2998
User 875,metallica,1464
User 875,led zeppelin,1060
User 875,queen,536
User 875,the cure,413
User 875,ac/dc,398
User 875,in flames,194
User 875,coldplay,174
User 875,tool,122
User 875,red hot chili peppers,89
User 875,pink floyd,69
User 875,r.e.m.,69
User 875,nirvana,67
User 875,evanescence,29
User 876,muse,3281
User 876,sigur rós,3178
User 876,slipknot,2595
User 876,boards of canada,2047
User 876,metallica,2020
User 876,linkin park,1939
User 876,children of bodom,1901
User 876,placebo,1850
User 876,moby,1740
User 876,system of a down,1124
User 876,coldplay,913
User 876,tool,899
User 876,portishead,802
User 876,air,641
User 876,oasis,454
User 877,tori amos,11012
User 877,björk,8007
User 877,madonna,2427
User 877,sigur rós,1643
User 877,rammstein,868
User 877,the killers,659
User 877,amy winehouse,446
User 877,britney spears,313
User 878,paramore,14738
User 878,tegan and sara,2422
User 878,marilyn manson,2233
User 878,placebo,1970
User 878,coldplay,1004
User 878,bloc party,954
User 878,portishead,810
User 878,evanescence,656
User 878,muse,581
User 879,muse,8214
User 879,red hot chili peppers,3184
User 879,placebo,2090
User 879,franz ferdinand,1711
User 879,the beatles,1544
User 879,the killers,1401
User 879,the kooks,1310
User 879,arctic monkeys,1297
User 879,kanye west,1115
User 879,blink-182,888
User 879,madonna,429
User 879,green day,391
User 879,radiohead,381
User 879,the white stripes,318
User 879,oasis,287
User 879,moby,244
User 879,daft punk,214
User 879,koЯn,183
User 879,fall out boy,165
User 880,the beatles,5050
User 880,system of a down,3796
User 880,my chemical romance,3698
User 880,kanye west,2895
User 880,interpol,1197
User 880,disturbed,1150
User 880,koЯn,949
User 880,linkin park,894
User 880,muse,871
User 880,eminem,802
User 880,slipknot,781
User 880,queens of the stone age,588
User 880,modest mouse,577
User 880,nine inch nails,570
User 880,the rolling stones,563
User 880,foo fighters,536
User 880,paramore,448
User 881,muse,5639
User 881,the beatles,3096
User 881,system of a down,2652
User 881,metallica,2413
User 881,tool,1782
User 881,the doors,1298
User 881,placebo,1285
User 881,pink floyd,1085
User 881,my chemical romance,944
User 881,linkin park,679
User 881,radiohead,644
User 881,nirvana,624
User 881,portishead,482
User 881,ac/dc,467
User 881,marilyn manson,451
User 881,the prodigy,403
User 881,red hot chili peppers,377
User 881,queen,361
User 881,rammstein,340
User 881,arctic monkeys,338
User 882,elliott smith,4746
User 882,the beatles,3595
User 882,johnny cash,3147
User 882,pixies,3101
User 882,modest mouse,2721
User 882,the shins,2693
User 882,sufjan stevens,2339
User 882,radiohead,1581
User 882,death cab for cutie,1380
User 883,massive attack,15215
User 883,moby,3152
User 883,marilyn manson,2351
User 883,gorillaz,1985
User 883,muse,1310
User 883,the prodigy,1281
User 884,nirvana,4173
User 884,nofx,2689
User 884,pearl jam,2254
User 884,the beatles,2182
User 884,radiohead,1415
User 884,modest mouse,1328
User 884,foo fighters,1218
User 884,rage against the machine,1164
User 884,interpol,974
User 884,tool,910
User 884,a perfect circle,888
User 884,the strokes,732
User 884,the smashing pumpkins,729
User 884,oasis,703
User 884,koЯn,677
User 884,beck,669
User 884,marilyn manson,632
User 884,muse,574
User 884,queens of the stone age,503
User 884,system of a down,439
User 884,bad religion,436
User 885,bright eyes,10777
User 885,elliott smith,4909
User 885,death cab for cutie,2390
User 885,bob dylan,1640
User 885,daft punk,1137
User 885,johnny cash,898
User 885,kanye west,801
User 885,the killers,718
User 885,the strokes,691
User 885,eminem,668
User 885,arcade fire,657
User 886,metallica,2942
User 886,tool,2805
User 886,blink-182,2245
User 886,coldplay,1973
User 886,the offspring,1947
User 886,red hot chili peppers,1878
User 886,dream theater,1771
User 886,radiohead,1585
User 886,megadeth,1555
User 886,green day,1231
User 886,fall out boy,1103
User 886,death cab for cutie,759
User 886,linkin park,661
User 886,a perfect circle,631
User 886,system of a down,500
User 886,foo fighters,483
User 886,pixies,351
User 886,sufjan stevens,323
User 886,iron maiden,299
User 886,led zeppelin,233
User 887,belle and sebastian,7438
User 887,tom waits,3361
User 887,arcade fire,2551
User 887,the beatles,1546
User 887,the smiths,1393
User 887,joy division,1365
User 887,the shins,1084
User 887,air,1072
User 887,the clash,959
User 887,pixies,866
User 887,gorillaz,710
User 887,sigur rós,629
User 887,david bowie,617
User 887,bright eyes,586
User 887,interpol,558
User 887,pink floyd,529
User 888,in flames,6215
User 888,pink floyd,4261
User 888,tool,3637
User 888,sonata arctica,2565
User 888,children of bodom,2072
User 888,a perfect circle,1636
User 888,dream theater,1408
User 888,incubus,856
User 888,nightwish,665
User 888,bad religion,578
User 888,muse,502
User 888,foo fighters,452
User 888,daft punk,372
User 889,radiohead,5293
User 889,arctic monkeys,3741
User 889,muse,3022
User 889,ramones,2368
User 889,the clash,1646
User 889,nofx,1561
User 889,queen,1139
User 889,the strokes,1136
User 889,the cure,1090
User 889,pink floyd,790
User 889,iron maiden,552
User 889,nirvana,445
User 889,dream theater,369
User 889,system of a down,356
User 889,led zeppelin,334
User 889,green day,247
User 889,pearl jam,161
User 889,pixies,132
User 889,bad religion,126
User 889,linkin park,108
User 889,red hot chili peppers,104
User 889,gorillaz,99
User 889,placebo,96
User 889,the smashing pumpkins,91
User 889,r.e.m.,77
User 889,the beatles,62
User 889,portishead,57
User 890,ac/dc,5032
User 890,iron maiden,4924
User 890,children of bodom,4651
User 890,in flames,4570
User 890,koЯn,1370
User 890,system of a down,1138
User 890,rammstein,1035
User 890,metallica,894
User 890,the offspring,790
User 890,tegan and sara,778
User 891,nirvana,6730
User 891,blink-182,4818
User 891,placebo,2276
User 891,system of a down,1567
User 891,the kooks,1315
User 891,rage against the machine,1224
User 891,green day,1183
User 891,koЯn,1128
User 891,the doors,1036
User 891,ramones,921
User 891,queens of the stone age,882
User 891,bad religion,712
User 891,avril lavigne,705
User 891,rammstein,682
User 892,nirvana,7390
User 892,the beatles,4934
User 892,green day,2825
User 892,ramones,1665
User 892,pearl jam,1253
User 892,radiohead,891
User 892,foo fighters,751
User 892,metallica,677
User 892,the rolling stones,579
User 892,led zeppelin,474
User 892,the shins,454
User 892,the offspring,432
User 892,linkin park,425
User 892,the cure,313
User 892,red hot chili peppers,277
User 892,ac/dc,272
User 892,r.e.m.,261
User 892,the strokes,254
User 892,incubus,243
User 892,the smashing pumpkins,242
User 892,arctic monkeys,226
User 892,depeche mode,170
User 892,u2,169
User 893,muse,4911
User 893,the beatles,3163
User 893,arctic monkeys,3048
User 893,coldplay,1969
User 893,radiohead,1357
User 893,the smashing pumpkins,1265
User 893,sufjan stevens,893
User 893,depeche mode,886
User 893,the killers,734
User 893,system of a down,615
User 893,elliott smith,599
User 893,placebo,592
User 893,interpol,546
User 893,the shins,530
User 893,green day,519
User 893,r.e.m.,433
User 893,belle and sebastian,431
User 893,moby,426
User 893,bloc party,411
User 893,the smiths,393
User 893,modest mouse,386
User 893,tegan and sara,384
User 893,sigur rós,342
User 893,bob dylan,339
User 894,the smashing pumpkins,5184
User 894,porcupine tree,4229
User 894,pink floyd,3927
User 894,elliott smith,3288
User 894,muse,3055
User 894,queen,1161
User 894,the beatles,868
User 894,radiohead,721
User 894,arcade fire,683
User 894,pixies,365
User 894,david bowie,268
User 894,r.e.m.,266
User 894,the killers,248
User 894,nirvana,223
User 894,incubus,151
User 894,the shins,141
User 894,interpol,126
User 894,coldplay,125
User 894,kings of leon,123
User 895,the beatles,8283
User 895,the strokes,4568
User 895,arctic monkeys,2222
User 895,amy winehouse,1975
User 895,incubus,1531
User 895,kings of leon,1499
User 895,queens of the stone age,963
User 895,bob dylan,861
User 895,the white stripes,842
User 895,pearl jam,679
User 895,coldplay,612
User 895,franz ferdinand,413
User 895,david bowie,410
User 895,the clash,293
User 896,in flames,8604
User 896,metallica,4475
User 896,linkin park,2774
User 896,foo fighters,2558
User 896,rise against,1758
User 896,slipknot,1590
User 896,nine inch nails,720
User 896,megadeth,562
User 896,coldplay,447
User 896,rammstein,403
User 896,disturbed,392
User 896,green day,297
User 896,sonata arctica,289
User 896,marilyn manson,256
User 897,kings of leon,4279
User 897,coldplay,2207
User 897,u2,2005
User 897,queen,1975
User 897,oasis,1850
User 897,kanye west,1793
User 897,bloc party,1684
User 897,madonna,1564
User 897,the killers,1548
User 897,foo fighters,1182
User 897,red hot chili peppers,1027
User 897,led zeppelin,953
User 897,r.e.m.,911
User 897,avril lavigne,773
User 897,bob dylan,718
User 897,evanescence,653
User 898,tom waits,12233
User 898,pink floyd,3439
User 898,johnny cash,3162
User 898,metallica,2829
User 898,ac/dc,1721
User 898,bob dylan,1126
User 898,queen,344
User 898,joy division,259
User 899,placebo,9073
User 899,avril lavigne,3334
User 899,the cure,2258
User 899,paramore,2243
User 899,marilyn manson,1399
User 899,pearl jam,1211
User 899,r.e.m.,743
User 899,coldplay,522
User 899,koЯn,488
User 899,linkin park,456
User 899,muse,405
User 899,fall out boy,385
User 899,radiohead,338
User 899,the killers,279
User 899,franz ferdinand,258
User 899,the smiths,257
User 899,u2,254
User 899,the smashing pumpkins,249
User 899,david bowie,247
User 899,nirvana,247
User 899,incubus,242
User 899,arcade fire,223
User 900,megadeth,3289
User 900,ac/dc,3006
User 900,iron maiden,2692
User 900,metallica,2462
User 900,green day,1740
User 900,pink floyd,1716
User 900,sonata arctica,1432
User 900,nirvana,1415
User 900,led zeppelin,1337
User 900,dream theater,1259
User 900,the rolling stones,1076
User 900,u2,991
User 900,nine inch nails,701
User 900,rammstein,653
User 900,nightwish,549
User 900,red hot chili peppers,535
User 900,tool,257
User 901,dream theater,6201
User 901,metallica,6009
User 901,sonata arctica,2897
User 901,britney spears,1567
User 901,system of a down,1558
User 901,in flames,1069
User 901,linkin park,693
User 901,marilyn manson,676
User 901,nightwish,662
User 901,evanescence,651
User 901,led zeppelin,555
User 901,queen,496
User 901,avril lavigne,484
User 901,children of bodom,455
User 901,the beatles,391
User 901,paramore,377
User 901,nirvana,365
User 902,radiohead,5116
User 902,queens of the stone age,2785
User 902,the beatles,2050
User 902,modest mouse,2019
User 902,the white stripes,1474
User 902,the smashing pumpkins,1424
User 902,the smiths,1318
User 902,oasis,1118
User 902,pearl jam,1083
User 902,pixies,733
User 902,system of a down,650
User 902,nirvana,626
User 902,bloc party,623
User 902,johnny cash,602
User 902,kings of leon,558
User 902,arctic monkeys,552
User 902,tool,510
User 902,red hot chili peppers,503
User 902,foo fighters,475
User 902,pink floyd,453
User 902,led zeppelin,426
User 903,nine inch nails,4388
User 903,iron maiden,2253
User 903,rammstein,2080
User 903,pink floyd,1921
User 903,ramones,1884
User 903,marilyn manson,1738
User 903,ac/dc,1483
User 903,the cure,1317
User 903,the doors,1266
User 903,red hot chili peppers,1225
User 903,johnny cash,1205
User 903,u2,1060
User 903,metallica,1023
User 903,tool,987
User 903,megadeth,773
User 903,evanescence,471
User 904,the beatles,7028
User 904,radiohead,4275
User 904,david bowie,2333
User 904,the white stripes,1768
User 904,pixies,1714
User 904,nirvana,1601
User 904,beck,1312
User 904,the smashing pumpkins,1101
User 904,gorillaz,914
User 904,tom waits,732
User 904,queens of the stone age,688
User 904,pink floyd,447
User 904,björk,426
User 904,franz ferdinand,399
User 904,bob dylan,313
User 905,led zeppelin,5224
User 905,tori amos,3855
User 905,the beatles,3683
User 905,foo fighters,3185
User 905,pearl jam,1949
User 905,nine inch nails,1677
User 905,coldplay,1172
User 905,a perfect circle,905
User 905,bob dylan,830
User 905,tool,718
User 905,the doors,700
User 905,red hot chili peppers,645
User 905,nirvana,508
User 906,megadeth,3499
User 906,in flames,3311
User 906,metallica,2708
User 906,koЯn,2400
User 906,nightwish,2137
User 906,iron maiden,1848
User 906,system of a down,1706
User 906,sonata arctica,1502
User 906,disturbed,1481
User 906,linkin park,958
User 906,children of bodom,864
User 906,evanescence,523
User 906,gorillaz,487
User 906,led zeppelin,381
User 906,tool,325
User 906,nine inch nails,304
User 906,pink floyd,202
User 906,red hot chili peppers,150
User 906,r.e.m.,138
User 906,green day,119
User 907,system of a down,4915
User 907,eminem,4617
User 907,depeche mode,3749
User 907,metallica,3382
User 907,linkin park,1837
User 907,rammstein,1660
User 907,in flames,1374
User 907,my chemical romance,1331
User 907,the cure,1147
User 907,tool,1013
User 908,metallica,16195
User 908,queen,3551
User 908,nofx,851
User 908,iron maiden,631
User 908,ramones,516
User 908,the offspring,371
User 908,rammstein,347
User 908,the beatles,325
User 908,pink floyd,302
User 908,system of a down,241
User 908,the rolling stones,241
User 908,nirvana,235
User 908,blink-182,232
User 908,koЯn,217
User 908,led zeppelin,203
User 908,green day,187
User 908,slipknot,184
User 908,ac/dc,173
User 909,slipknot,12860
User 909,rammstein,5690
User 909,system of a down,3900
User 909,koЯn,641
User 909,the strokes,478
User 909,u2,321
User 909,metallica,309
User 909,iron maiden,208
User 909,placebo,191
User 909,ac/dc,147
User 909,muse,142
User 909,nirvana,104
User 910,metallica,3913
User 910,megadeth,3598
User 910,iron maiden,3044
User 910,oasis,2750
User 910,foo fighters,2435
User 910,bloc party,1255
User 910,ac/dc,1037
User 910,paramore,1014
User 910,johnny cash,991
User 910,red hot chili peppers,865
User 910,sonata arctica,826
User 910,the beatles,740
User 910,rise against,712
User 910,dream theater,669
User 910,rage against the machine,588
User 910,amy winehouse,551
User 911,madonna,7208
User 911,the beatles,3679
User 911,the cure,2280
User 911,the white stripes,1781
User 911,muse,1443
User 911,daft punk,1056
User 911,interpol,675
User 911,sufjan stevens,633
User 911,coldplay,620
User 911,radiohead,613
User 911,eminem,595
User 911,air,564
User 911,beck,492
User 911,amy winehouse,470
User 911,green day,432
User 911,modest mouse,429
User 911,björk,365
User 911,moby,353
User 911,death cab for cutie,339
User 911,the strokes,333
User 911,johnny cash,316
User 911,bad religion,309
User 912,the beatles,5089
User 912,radiohead,4048
User 912,coldplay,2492
User 912,led zeppelin,2483
User 912,oasis,1911
User 912,nine inch nails,1078
User 912,sigur rós,873
User 912,foo fighters,866
User 912,death cab for cutie,852
User 912,the cure,782
User 912,the shins,695
User 912,metallica,668
User 912,muse,509
User 912,bob dylan,501
User 912,pink floyd,463
User 912,elliott smith,384
User 912,blink-182,364
